LOC105378581	hgnc:50701	LINC01409
LOC647771	hgnc:55920	NAA50P1
ASSP13	hgnc:763	ASS1P13
PPH1	hgnc:1078	BMPR2
KIAA1967	hgnc:23360	CCAR2
LOC643672	hgnc:17055	MLXIP
LOC728551	hgnc:17055	MLXIP
LOC107987260	hgnc:6925	MBP
LOC100422240	hgnc:19606	OR10AF1P
RN5S66	hgnc:42843	RNA5SP66
LOC256470	hgnc:42455	PGAM1P8
LOC649595	hgnc:42455	PGAM1P8
REG	hgnc:9951	REG1A
OR7E117P	hgnc:15303	OR7E117P
C6orf146	hgnc:21362	FAM217A
LOC203530	hgnc:31749	ZCCHC13
DC42	hgnc:29529	TBL1XR1
MOX2R	hgnc:24235	CD200R1
EPB49	hgnc:3382	DMTN
RPL15P3	hgnc:21538	RPL15P3
LOC653974	hgnc:21538	RPL15P3
TCEB1P27	hgnc:31692	ELOCP27
COPG	hgnc:2236	COPG1
COPG1	hgnc:2236	COPG1
LOC731622	hgnc:14063	HDAC4
BDMR	hgnc:14063	HDAC4
LOC727809	hgnc:14063	HDAC4
C9orf104	hgnc:31368	COL5A1-AS1
OR52N2	hgnc:15228	OR52N2
LOC101060550	hgnc:37742	CICP3
LOC100133060	hgnc:37742	CICP3
WGN1	hgnc:2464	VCAN
CSPG2	hgnc:2464	VCAN
LOC100290404	hgnc:53703	PPIAP79
LOC100292099	hgnc:53703	PPIAP79
LOC105379485	ncbigene:105372832	LOC105372832
LOC257249	hgnc:33463	ANXA2R
C5orf39	hgnc:33463	ANXA2R
VNR19I1	hgnc:13548	VN1R1
HSA242976	hgnc:17904	DROSHA
RNASEN	hgnc:17904	DROSHA
SUPT16HP	hgnc:31388	SUPT16HP1
LOC100421481	hgnc:31388	SUPT16HP1
LOC650124	hgnc:31388	SUPT16HP1
RN5S369	hgnc:43269	RNA5SP369
C15orf6	hgnc:18140	RHCG
LOC100291833	ncbigene:100288978	LOC100288978
LOC100418762	hgnc:35473	NCLP2
LOC650390	hgnc:44910	ADIPOR1P1
C5orf51	hgnc:27750	RIMOC1
DFNA6	hgnc:12762	WFS1
DFNA14	hgnc:12762	WFS1
DFNA38	hgnc:12762	WFS1
LOC100507804	hgnc:14120	TPSB2
LOC90686	hgnc:14120	TPSB2
LOC83157	hgnc:14120	TPSB2
LOC100510313	hgnc:14120	TPSB2
LOC51689	hgnc:6347	KLF2
LOC51713	hgnc:6347	KLF2
LOC649763	hgnc:54600	MLXP1
STX4A	hgnc:11439	STX4
TRA1	hgnc:12028	HSP90B1
LOC399753	hgnc:23661	AGAP12P
CTGLF12P	hgnc:23661	AGAP12P
OR2A5	hgnc:8232	OR2A5
OR2A11P	hgnc:8232	OR2A5
OR2A8	hgnc:8232	OR2A5
OR2A26	hgnc:8232	OR2A5
LOC105378159	hgnc:21574	SAMD3
RAB9	hgnc:9792	RAB9A
LOC100509053	hgnc:35413	SDR16C6P
SDR16C6	hgnc:35413	SDR16C6P
C6orf93	hgnc:21173	LTV1
LOC100506375	hgnc:17343	APOBEC3A
LOC91577	hgnc:17343	APOBEC3A
LOC113827	hgnc:17343	APOBEC3A
LOC115603	hgnc:17343	APOBEC3A
APOBEC3A	hgnc:17343	APOBEC3A
LOC100509297	hgnc:48725	LINC00967
HSPC140	hgnc:30660	SAE1
XRCC9	hgnc:3588	FANCG
LOC82603	hgnc:3588	FANCG
LOC138722	hgnc:3588	FANCG
LOC138727	hgnc:3588	FANCG
LOC732244	hgnc:39092	GTF2F2P2
RP17	hgnc:1375	CA4
LYP	hgnc:10820	SH2D1A
IMD5	hgnc:10820	SH2D1A
PRO2714	hgnc:8005	NRP2
TNG1	hgnc:13463	TCL6
RN5S129	hgnc:43029	RNA5SP129
LOC100420146	hgnc:39490	RPL7L1P8
LOC100422619	hgnc:30687	TAF9BP1
HSA011372	hgnc:11011	SLC2A6
CXorf28	hgnc:27336	LINC01546
LOC439928	hgnc:26088	NBPF1
LOC388597	hgnc:26088	NBPF1
SULT6B2P	hgnc:53737	SULT6B2P
C3orf34	hgnc:28209	CEP19
LOC100422306	hgnc:7921	NPM1P19
TRNAA20	hgnc:34718	TRA-AGC9-1
LOC650184	ncbigene:643406	LOC643406
MGC35023	ncbigene:643406	LOC643406
MIRN518D	hgnc:32121	MIR518D
LOC92408	hgnc:4882	HEYL
LOC112468	hgnc:4882	HEYL
LOC149586	hgnc:4882	HEYL
LOC115688	hgnc:4882	HEYL
OR7E86P	hgnc:14694	OR7E86P
LOC100133940	hgnc:14694	OR7E86P
LOC349407	hgnc:18158	VCX2
MIRN218-1	hgnc:31595	MIR218-1
LOC105377341	hgnc:55389	TSPAN5-DT
C7orf73	hgnc:41909	STMP1
LOC649778	hgnc:41909	STMP1
LOC641845	hgnc:41909	STMP1
FLJ13241	hgnc:2234	COPE
LOC648484	hgnc:54699	ARPP19P2
LOC100418859	hgnc:32968	KRT223P
LOC647959	hgnc:32968	KRT223P
LOC285498	hgnc:27729	RNF212
LOC100132787	hgnc:27729	RNF212
LOC650178	hgnc:36098	RPL26P16
TCRGJ1	hgnc:12277	TRGJ1
TRGJ1	hgnc:12277	TRGJ1
RFXDC2	hgnc:25777	RFX7
SCN7A	hgnc:10594	SCN7A
SCN6A	hgnc:10594	SCN7A
SPG15	hgnc:20761	ZFYVE26
ALDRL4	hgnc:423	AKR1B1P4
LOC100422423	hgnc:423	AKR1B1P4
LOC100290847	hgnc:49323	HSPE1P4
RN5S201	hgnc:43101	RNA5SP201
TCEB1P31	hgnc:49172	ELOCP31
CPHL1	hgnc:31714	CPHL1P
KRTAP4-9	hgnc:18910	KRTAP4-9
LOC646510	hgnc:18689	HSD17B7P1
LOC648141	hgnc:18689	HSD17B7P1
LOC393006	hgnc:15094	OR9A3P
OR9A6P	hgnc:15094	OR9A3P
OR9A3P	hgnc:15094	OR9A3P
ZNF336	hgnc:15808	GZF1
LOC653468	hgnc:23652	BMS1P4
BMS1LP4	hgnc:23652	BMS1P4
LOC654000	hgnc:23652	BMS1P4
BMS1P4	hgnc:23652	BMS1P4
RPL7_10_678	hgnc:21634	RPL7P4
LOC651712	hgnc:21634	RPL7P4
RPL7P4	hgnc:21634	RPL7P4
AAC1	hgnc:7645	NAT1
TNRC12	hgnc:11958	EP400
KIAA1818	hgnc:11958	EP400
OR10X1P	hgnc:14995	OR10X1
OR10X1	hgnc:14995	OR10X1
MTHSP1	hgnc:7439	MT-HSP1
LOC100420199	hgnc:39455	RPL7L1P1
C19orf7	hgnc:17808	ZC3H4
LOC100421405	hgnc:23164	DNMT3AP1
P1	hgnc:18149	A4GALT
C18orf2	hgnc:1225	LINC00470
LOC100422308	hgnc:54689	CHORDC1P3
LOC650073	ncbigene:440311	LOC440311
LOC105379650	hgnc:6333	KIR2DS1
LOC112268360	hgnc:6333	KIR2DS1
LOC83048	hgnc:6333	KIR2DS1
SCYA27	hgnc:10626	CCL27
TMEM178	hgnc:28517	TMEM178A
MIRN552	hgnc:32808	MIR552
C10orf10	hgnc:23355	DEPP1
OR6C75	hgnc:31304	OR6C75
MGC13038	hgnc:23059	BCAN
RN5S305	hgnc:43205	RNA5SP305
LOC101927458	hgnc:18582	ADGRL2
LPHN2	hgnc:18582	ADGRL2
LPHH1	hgnc:18582	ADGRL2
GLULD1	hgnc:21016	LGSN
NCRNA00029	hgnc:16184	LINC00029
C20orf51	hgnc:16184	LINC00029
OATL3	hgnc:8094	OATP1
LOC642940	hgnc:27920	MTMR9LP
MTMR9L	hgnc:27920	MTMR9LP
LOC651480	hgnc:27920	MTMR9LP
PHLPPL	hgnc:29149	PHLPP2
PRO1584	hgnc:29786	SLC25A37
PRO1278	hgnc:29786	SLC25A37
TRNAC13	hgnc:34739	TRC-GCA19-1
DDX11L2	hgnc:37103	DDX11L2
LOC100422521	hgnc:31074	SLC2A3P2
SLC2A3P2	hgnc:31074	SLC2A3P2
MIC3	hgnc:1709	CD9
OR2L3	hgnc:15009	OR2L3
KRTAP19P2	hgnc:18951	KRTAP19-10P
RNU6-47	hgnc:34291	RNU6-47P
MGC10701	hgnc:28126	GCC2-AS1
LOC649690	hgnc:28126	GCC2-AS1
ZNF735P	hgnc:32466	ZNF735
LOC731211	hgnc:32466	ZNF735
ZNF735	hgnc:32466	ZNF735
PSMA7P	hgnc:20631	PSMA7P1
LOC101060368	ncbigene:441098	LOC441098
LOC100508884	ncbigene:441098	LOC441098
LOC100421339	hgnc:43837	MAP2K4P1
LOC650978	hgnc:49915	KCTD9P6
ICCA	hgnc:30500	PRRT2
DYT10	hgnc:30500	PRRT2
LINC00633	hgnc:44269	ETDB
C9orf71	hgnc:28537	TMEM252
UNQ6494	ncbigene:100129066	LOC100129066
FLJ42342	ncbigene:100129066	LOC100129066
LOC100130355	ncbigene:100129066	LOC100129066
MIRN17	hgnc:31547	MIR17
LOC652366	hgnc:49904	GSTA10P
RP11-318M2.2	hgnc:50461	BAALC-AS1
LOC257152	hgnc:50461	BAALC-AS1
C8orf13	hgnc:15549	FAM167A
LOC375010	hgnc:43603	ANKRD20A12P
LOC100506900	hgnc:713	ARSA
LOC100508428	hgnc:713	ARSA
KIAA0582	hgnc:29076	CEP68
MORF4LP3	hgnc:20402	MORF4L1P3
LOC100420017	hgnc:20402	MORF4L1P3
LOC101060683	hgnc:31862	NOTCH2NLA
NOTCH2NL	hgnc:31862	NOTCH2NLA
ATP5F1P7	hgnc:39748	ATP5PBP7
LOC730502	hgnc:38008	ELMO2P1
KIAA0391	hgnc:19958	PRORP
LOC196753	hgnc:19123	DNAJC9
LOC56854	hgnc:18832	ZNF394
ZNF394	hgnc:18832	ZNF394
LOC90369	hgnc:1245	C1QC
C1QG	hgnc:1245	C1QC
MIRN181B2	hgnc:31551	MIR181B2
LOC392946	hgnc:22800	GNAT3
LOC136801	hgnc:22800	GNAT3
GNAT3	hgnc:22800	GNAT3
LOC223110	hgnc:22800	GNAT3
LOC378311	hgnc:22800	GNAT3
LOC649045	hgnc:32970	KRT126P
LOC100418827	hgnc:32970	KRT126P
LOC651656	ncbigene:285442	LOC285442
OR10AB1P	hgnc:14804	OR10AB1P
SUCLG2-AS1	hgnc:49643	SUCLG2-DT
OR4D2	hgnc:8294	OR4D2
LOC96710	hgnc:24930	TMEM176A
LOC115262	hgnc:24930	TMEM176A
SMCR7	hgnc:17920	MIEF2
RN5S520	hgnc:43420	RNA5SP520
JUNDM2	hgnc:17546	JDP2
MIRN1538	hgnc:35382	MIR1538
HEXDC	hgnc:26307	HEXD
C18orf17	hgnc:26595	TTC39C
CD1	hgnc:1634	CD1A
FLJ10173	hgnc:13221	BCL11A
EVI9	hgnc:13221	BCL11A
MRPS22	hgnc:14508	MRPS22
ACATN	hgnc:95	SLC33A1
SPG42	hgnc:95	SLC33A1
LOC647478	hgnc:5817	IGKV3-20
LOC100421966	hgnc:14843	OR5BD1P
C5orf35	hgnc:28508	SETD9
LOC389718	hgnc:21427	TMEM8B
C9orf127	hgnc:21427	TMEM8B
LINC00950	hgnc:21427	TMEM8B
LOC375707	hgnc:21427	TMEM8B
OR2T3	hgnc:14727	OR2T3
C2orf24	hgnc:25220	CNPPD1
LOC130618	hgnc:25220	CNPPD1
LOC105370110	ncbigene:105370109	LOC105370109
RNU6-48	hgnc:34292	RNU6-48P
LOC100422326	hgnc:50288	UBTFL11
IL6STP	hgnc:6022	IL6STP1
LOC100422485	hgnc:6022	IL6STP1
LOC284043	hgnc:6022	IL6STP1
JMJ	hgnc:6196	JARID2
IFIT1L	hgnc:23442	IFIT1B
LOC387699	hgnc:23442	IFIT1B
LOC100506136	hgnc:10845	SEM1
LOC402566	hgnc:10845	SEM1
SHFD1	hgnc:10845	SEM1
C7orf76	hgnc:10845	SEM1
SHFM1	hgnc:10845	SEM1
CFD1	hgnc:3689	FGFR2
KGFR	hgnc:3689	FGFR2
JWS	hgnc:3689	FGFR2
BEK	hgnc:3689	FGFR2
CPSF3L	hgnc:26052	INTS11
FLJ13294	hgnc:26052	INTS11
LOC100422677	hgnc:35470	SLC25A5P2
LOC100420150	ncbigene:100431174	LOC100431174
LOC129850	hgnc:32363	CHAC2
MIRN186	hgnc:31557	MIR186
LOC113135	hgnc:27455	RCOR2
PMS2L16	hgnc:33516	PMS2P8
LOC101060204	hgnc:33516	PMS2P8
LOC101060599	hgnc:33516	PMS2P8
EPK2	hgnc:9408	PRKD3
PRKCN	hgnc:9408	PRKD3
LOC648592	hgnc:39744	ATP5PBP3
ATP5F1P3	hgnc:39744	ATP5PBP3
SYN5	hgnc:13741	SNTG2
LOC348719	hgnc:13741	SNTG2
LOC388921	hgnc:13741	SNTG2
LOC728185	hgnc:13741	SNTG2
RN5S401	hgnc:43301	RNA5SP401
LOC653530	hgnc:11338	SSX4
C6orf72	hgnc:21074	GINM1
LOC220564	hgnc:14158	TMEM204
C16orf30	hgnc:14158	TMEM204
LOC253779	hgnc:28924	CCDC125
LOC101929325	hgnc:27628	LINC02806
LOC100505539	hgnc:17037	TFB1M
MTD	hgnc:7397	MT1E
LOC100290280	hgnc:48949	LINC00994
LOC401070	hgnc:48949	LINC00994
FHBL2	hgnc:491	ANGPTL3
ANGPT5	hgnc:491	ANGPTL3
LNCARSR	hgnc:53864	LNCARSR
RNU45B	hgnc:10185	SNORD45B
LOC791094	ncbigene:791095	LOC791095
LOC100420088	ncbigene:791095	LOC791095
LOC100420077	ncbigene:791095	LOC791095
SLC21A3	hgnc:10956	SLCO1A2
OATP-A	hgnc:10956	SLCO1A2
LOC100290222	hgnc:52663	LINC01848
LOC100292570	hgnc:52663	LINC01848
MIRN329-1	hgnc:32050	MIR329-1
LOC731064	hgnc:35825	RPL13AP22
LOC100419698	hgnc:35825	RPL13AP22
LOC648462	hgnc:35825	RPL13AP22
C15orf59	hgnc:33753	INSYN1
LOC105369246	ncbigene:400553	LOC400553
PRO1914	hgnc:26061	ZNF770
MIRN300	hgnc:33636	MIR300
LOC100422367	hgnc:21455	FGF7P1
LOC100421584	hgnc:32246	FAM90A25P
LOC641855	hgnc:39172	UQCRFS1P2
LOC100422508	hgnc:39172	UQCRFS1P2
LOC649964	hgnc:39172	UQCRFS1P2
MIRN371	hgnc:31785	MIR371A
MIR371	hgnc:31785	MIR371A
LOC650899	hgnc:49912	KCTD9P3
LOC101927147	hgnc:7684	NDUFA10
KRTHB5	hgnc:6462	KRT85
FRAXE	hgnc:3949	FRAXE
C6orf221	hgnc:33699	KHDC3L
CLTCL2	hgnc:2092	CLTC
LOC147676	hgnc:12916	ZNF132
UNC5A	hgnc:12567	UNC5A
CTPP3	hgnc:16171	CHMP4B
C20orf178	hgnc:16171	CHMP4B
SRCRB4D	hgnc:14461	SSC4D
LOC100419049	hgnc:32181	DUXAP2
LCN1L2	hgnc:23680	LCN1P2
LOC654065	hgnc:23680	LCN1P2
MT1XP1	hgnc:7442	MT1XP1
MTL1	hgnc:7442	MT1XP1
LOC649628	hgnc:7442	MT1XP1
MIRN1287	hgnc:35280	MIR1287
C21orf4	hgnc:1280	TMEM50B
LOC654779	hgnc:1280	TMEM50B
NRD1	hgnc:7995	NRDC
ATP13A	hgnc:24215	ATP13A1
TRK-CTT2-2	hgnc:34848	TRK-CTT2-5
TRNAK26	hgnc:34848	TRK-CTT2-5
LOC100289989	hgnc:39014	SUMO2P4
LOC100292467	hgnc:39014	SUMO2P4
CMAH	hgnc:2098	CMAHP
LOC202482	hgnc:2098	CMAHP
LOC105374733	hgnc:50296	OSMR-DT
OSMR-AS1	hgnc:50296	OSMR-DT
FAM7A3	hgnc:15777	ULK4P3
SNORD19	hgnc:32717	SNORD19
MRPS17P7	hgnc:29735	MRPS17P7
TU3A	hgnc:30827	FAM107A
RN5-8S6	hgnc:41960	RNA5-8SP6
LOC651574	hgnc:6127	IRS3P
LOC442715	hgnc:6127	IRS3P
IRS3L	hgnc:6127	IRS3P
LOC402198	hgnc:42165	SEPHS2P1
SEPHS1P5	hgnc:42165	SEPHS2P1
FCGR3	hgnc:3619	FCGR3A
FCG3	hgnc:3619	FCGR3A
LOC101060608	hgnc:35144	CCT8P1
LOC647523	hgnc:35144	CCT8P1
CCT8-1P	hgnc:35144	CCT8P1
LOC100421605	hgnc:35144	CCT8P1
LOC132567	hgnc:2290	COX7A2P2
LOC100462841	hgnc:2290	COX7A2P2
COX7A3	hgnc:2290	COX7A2P2
LOC345363	hgnc:2290	COX7A2P2
COX7AP2	hgnc:2290	COX7A2P2
LOC107986194	hgnc:55554	USP38-DT
HTATIP	hgnc:5275	KAT5
OR13C8	hgnc:15103	OR13C8
PHGDHL1	hgnc:20486	UBAC2
LOC94902	hgnc:20486	UBAC2
RNU82	hgnc:10240	SNORD82
LOC100653240	hgnc:42129	MTND2P28
PRO2194	hgnc:3570	ACSL3
FACL3	hgnc:3570	ACSL3
DLG2AS	hgnc:37132	DLG2-AS1
DLG2-AS	hgnc:37132	DLG2-AS1
TCD	hgnc:1940	CHM
DXS540	hgnc:1940	CHM
FLJ38564	hgnc:1940	CHM
C4orf43	hgnc:25638	TMA16
C6orf97	hgnc:21177	CCDC170
FAM90A16	hgnc:32264	FAM90A16
LOC441325	hgnc:32264	FAM90A16
LOC112268388	hgnc:32264	FAM90A16
FAM90A16P	hgnc:32264	FAM90A16
LOC647724	hgnc:53433	EXOC1L
LOC51638	hgnc:21607	AIG1
PRSS14_PENDING	hgnc:11344	ST14
PRSS14	hgnc:11344	ST14
UQCC	hgnc:15891	UQCC1
C20orf44	hgnc:15891	UQCC1
OR2A13P	hgnc:15083	OR2A13P
LOC393052	hgnc:15083	OR2A13P
LOC100421905	hgnc:15083	OR2A13P
KIAA0963	hgnc:29158	SBNO2
FLJ14314	hgnc:29259	TAOK1
LOC100507968	hgnc:29259	TAOK1
LOC100506461	hgnc:29259	TAOK1
MRT7	hgnc:30242	TUSC3
MRT22	hgnc:30242	TUSC3
RP7	hgnc:9942	PRPH2
LOC219629	hgnc:9942	PRPH2
RDS	hgnc:9942	PRPH2
HDGFP	hgnc:31836	HDGFP1
LOC100462801	hgnc:31836	HDGFP1
ZNF173	hgnc:12962	TRIM26
OR1F3P	hgnc:8196	OR1F2P
OR1F11	hgnc:8196	OR1F2P
OR1F2	hgnc:8196	OR1F2P
C5orf54	hgnc:30804	ZBED8
LOC653285	hgnc:33287	CT47A6
LOC105372795	hgnc:3046	PIGP
DSCR5	hgnc:3046	PIGP
C11orf78	hgnc:33275	LINC02584
ANO1-AS2	hgnc:33275	LINC02584
NCRNA00224	hgnc:33275	LINC02584
PRKM9	hgnc:6886	MAPK9
JNK2	hgnc:6886	MAPK9
LOC100130899	hgnc:25148	FAM83F
FBXO13	hgnc:13615	FBXL17
LOC100422424	ncbigene:149844	LOC149844
RN5S223	hgnc:43123	RNA5SP223
RN5S200	hgnc:43100	RNA5SP200
COX4	hgnc:2265	COX4I1
LOC653370	hgnc:37490	NPIPB8
LOC101060434	hgnc:37490	NPIPB8
LOC51262	hgnc:13779	RNF24
RNU1-120P	hgnc:48462	RNVU1-22
C13orf44-IT1	hgnc:41492	SMIM2-IT1
LOC650152	hgnc:39171	TPM3P8
LOC648114	hgnc:35992	RPS2P20
FLJ22593	hgnc:14240	SMPD3
LOC649118	hgnc:45032	TRAF6P1
LOC735247	ncbigene:100420615	LOC100420615
RNU66	hgnc:10223	SNORA66
MRPS36P2	hgnc:29772	MRPS36P2
AGMX1	hgnc:1133	BTK
IMD1	hgnc:1133	BTK
MRPS18	hgnc:14515	MRPS18A
C16orf61	hgnc:24447	CMC2
NCRNA00083	hgnc:34521	CLEC20A
LINC00083	hgnc:34521	CLEC20A
LOC101930080	hgnc:30068	PKD1P4
C14orf167	hgnc:23175	DHRS4-AS1
LOC392794	hgnc:33773	FAM180A
IL5R	hgnc:6017	IL5RA
TRNAR3	hgnc:12345	TRR-TCG4-1
TRR3	hgnc:12345	TRR-TCG4-1
LOC148107	hgnc:18712	LGI4
SKINTL	hgnc:33993	SKINT1L
SKINTP	hgnc:33993	SKINT1L
LOC100507148	hgnc:16950	STAMBP
LOC102724185	ncbigene:101928362	LOC101928362
LOC105369675	ncbigene:101928362	LOC101928362
ADRBK1	hgnc:289	GRK2
LOC128521	hgnc:14681	SPATA2
DPDE1	hgnc:8782	PDE4C
FAM73B	hgnc:23621	MIGA2
C9orf54	hgnc:23621	MIGA2
SEPT7P4	hgnc:38039	SEPTIN7P4
LOC82368	hgnc:9726	PYGM
EMS1	hgnc:3338	CTTN
CENTD1	hgnc:16924	ARAP2
LOC152657	hgnc:16924	ARAP2
LOC101928667	hgnc:16924	ARAP2
KIAA0580	hgnc:16924	ARAP2
ORMDL2	hgnc:16037	ORMDL2
RNU1F1	hgnc:10128	RNU1-4
RNU1G2	hgnc:10128	RNU1-4
RNU1D2	hgnc:37500	RNVU1-7
RNU1G1	hgnc:10128	RNU1-4
LOC100505836	hgnc:26191	ZNF385D
ZNF659	hgnc:26191	ZNF385D
CF	hgnc:1884	CFTR
ABCC7	hgnc:1884	CFTR
FAM7A1	hgnc:15775	ULK4P1
LOC728035	hgnc:15775	ULK4P1
LOC652470	hgnc:26321	ASPRV1
LOC647230	hgnc:26321	ASPRV1
LOC285002	hgnc:26321	ASPRV1
RAF1P1	hgnc:9830	RAF1P1
LOC100421719	hgnc:9830	RAF1P1
GAPDP1	hgnc:4159	GAPDHP1
GAPDL2	hgnc:4159	GAPDHP1
GAPDHL2	hgnc:4159	GAPDHP1
LOC82900	hgnc:17897	UTP20
ACPT	hgnc:14376	ACP4
RPL21P	hgnc:10314	RPL21P1
NCRNA00167	hgnc:30468	PRDM10-DT
LINC00167	hgnc:30468	PRDM10-DT
LOC283170	hgnc:30468	PRDM10-DT
C11orf37	hgnc:30468	PRDM10-DT
LOC143840	hgnc:30468	PRDM10-DT
LOC253664	hgnc:30468	PRDM10-DT
LOC100509207	hgnc:49219	LINC01094
LOC102724187	hgnc:37278	UPK3BL1
UPK3BL	hgnc:37278	UPK3BL1
LOC113353	hgnc:4492	GPR35
LOC100508622	hgnc:52931	LINC02082
LOC650728	hgnc:34448	SMCO2
C12orf70	hgnc:34448	SMCO2
KIAA0372	hgnc:23639	TTC37
APECED	hgnc:360	AIRE
GAGE13	hgnc:29081	GAGE13
GAGE12A	hgnc:29081	GAGE13
LOC399936	hgnc:37144	TRIM53BP
TRIM53B	hgnc:37144	TRIM53BP
TRIM53L	hgnc:37144	TRIM53BP
TRIM80P	hgnc:37144	TRIM53BP
C2orf34	hgnc:26276	CAMKMT
LOC644406	hgnc:16779	KRTAP3-2
TRNAT21	hgnc:35003	TRT-AGT3-1
RN5S278	hgnc:43178	RNA5SP278
LOH11CR2A	hgnc:6658	VWA5A
RN5S370	hgnc:43270	RNA5SP370
LOC648189	ncbigene:646938	LOC646938
LOC119586	hgnc:4481	GPR26
DKFZp761H2121	hgnc:4481	GPR26
TRGJP1	hgnc:12280	TRGJP1
TCRGJP1	hgnc:12280	TRGJP1
C6orf151	hgnc:21368	SNRNP48
SEPT14P15	hgnc:51702	SEPTIN14P15
C6orf31	hgnc:13943	PRRT1
LOC96833	hgnc:11207	SP2
ATP5HP4	hgnc:49626	ATP5PDP4
LOC100418853	hgnc:50722	KRT17P4
COX11P	hgnc:2262	COX11P1
LOC107987075	hgnc:28655	FAM27E3
FAM27E3	hgnc:28655	FAM27E3
IGLC5	hgnc:5859	IGLC5
LOC143188	hgnc:17792	VTI1A
LOC113554	hgnc:1757	CDH18
CDH24	hgnc:1757	CDH18
EMR1	hgnc:3336	ADGRE1
TM7LN3	hgnc:3336	ADGRE1
EBF3	hgnc:19087	EBF3
LOC100292811	hgnc:8747	PCSK5
LOC100290671	hgnc:8747	PCSK5
LOC100289618	hgnc:8747	PCSK5
LOC96284	hgnc:8747	PCSK5
LOC105377293	ncbigene:105377291	LOC105377291
LOC105377292	ncbigene:105377291	LOC105377291
LOC731739	hgnc:33978	NDUFB8P2
LOC100422454	hgnc:33978	NDUFB8P2
LOC100419738	hgnc:6536	LDHAP1
LDHAL1	hgnc:6536	LDHAP1
ALDOAP1	hgnc:415	ALDOAP1
LOC100420623	hgnc:415	ALDOAP1
LOC115396	hgnc:25735	VEPH1
LOC113626	hgnc:25735	VEPH1
GAPDL15	hgnc:4148	GAPDHP70
LOC642203	hgnc:4148	GAPDHP70
GAPDHL15	hgnc:4148	GAPDHP70
C21orf129	hgnc:19727	LINC00479
RNU1-5	hgnc:37496	RNVU1-18
HSD11B	hgnc:5208	HSD11B1
HSD11	hgnc:5208	HSD11B1
LOC100508812	hgnc:42086	MTND1P36
LOC652248	hgnc:44562	EEF1GP7
TPRT	hgnc:17759	PDSS1
SFRS15	hgnc:19304	SCAF4
CRYB2	hgnc:2398	CRYBB2
CRYB2A	hgnc:2398	CRYBB2
CCA2	hgnc:2398	CRYBB2
C11orf84	hgnc:25115	SPINDOC
MRP63P2	hgnc:29687	MRPL57P2
ZAQ	hgnc:4524	PROKR1
GPR73	hgnc:4524	PROKR1
IFNABR	hgnc:5433	IFNAR2
C19orf52	hgnc:25152	TIMM29
KRTAP4-6	hgnc:18909	KRTAP4-6
KRTAP4-15	hgnc:18909	KRTAP4-6
SFRS13B	hgnc:21220	SRSF12
FAM243A	hgnc:39602	C21orf140
LOC339010	hgnc:51240	POTEB3
LOC100293178	hgnc:47037	COX6CP6
LOC100290417	hgnc:47037	COX6CP6
LOC150837	hgnc:49262	LINC01119
MTHFD	hgnc:7432	MTHFD1
MTHFC	hgnc:7432	MTHFD1
LOC100418863	hgnc:6420	KRT16P1
KRT14P	hgnc:6420	KRT16P1
LOC731721	hgnc:34417	RAD51AP2
LOC440849	hgnc:34417	RAD51AP2
MIRN24-2	hgnc:31608	MIR24-2
HTR1C	hgnc:5295	HTR2C
LOC647949	hgnc:23738	RPL7AP8
LOC100419588	hgnc:23738	RPL7AP8
GPR14	hgnc:4468	UTS2R
FAM19A2	hgnc:21589	TAFA2
LOC102724280	hgnc:21589	TAFA2
KIAA0947	hgnc:29154	ICE1
BRCACOX	hgnc:120	ACOX2
MGC12262	hgnc:11817	TIMM8A
DFN1	hgnc:11817	TIMM8A
PPAP2B	hgnc:9229	PLPP3
MTND4L	hgnc:7460	MT-ND4L
TUFML	hgnc:12421	TUFMP1
LOC100421735	hgnc:12421	TUFMP1
LOC651191	hgnc:12421	TUFMP1
C21orf2	hgnc:1260	CFAP410
LOC100996591	hgnc:1260	CFAP410
EDG2	hgnc:3166	LPAR1
CSPG6	hgnc:2468	SMC3
DOM	hgnc:11190	SOX10
TTLL13P	hgnc:32484	TTLL13
LOC374656	hgnc:32484	TTLL13
PRSS47	hgnc:37326	PRSS47P
IGLC1	hgnc:5855	IGLC1
LOC651067	hgnc:44601	SOCS5P5
LOC100293409	hgnc:14362	MUC19
LOC642613	hgnc:14362	MUC19
LOC647556	hgnc:14362	MUC19
LOC100287737	hgnc:14362	MUC19
LOC100506072	hgnc:14362	MUC19
LOC100652946	hgnc:14362	MUC19
LOC647564	hgnc:14362	MUC19
LOC100653234	hgnc:14362	MUC19
LOC730517	hgnc:14362	MUC19
LOC100291118	hgnc:14362	MUC19
LOC441636	hgnc:14362	MUC19
LOC647533	hgnc:14362	MUC19
LOC727928	hgnc:14362	MUC19
LOC642660	hgnc:14362	MUC19
LOC642651	hgnc:14362	MUC19
H4FM	hgnc:4793	H4C9
HIST1H4I	hgnc:4793	H4C9
EKV	hgnc:4285	GJB3
LOC200087	hgnc:4285	GJB3
LOC148780	hgnc:4285	GJB3
LOC91028	hgnc:4285	GJB3
DYT2	hgnc:5144	HPCA
AT3	hgnc:775	SERPINC1
LOC105369817	ncbigene:105369816	LOC105369816
LOC100290856	hgnc:40895	ADAMTSL4-AS2
LOC100292753	hgnc:40895	ADAMTSL4-AS2
PBEF2	hgnc:17633	NAMPTP1
LOC651511	hgnc:17633	NAMPTP1
